suite,shot,method,n_bins,n_dof,fits_data,seconds,resid_pct,resid_unsat_pct,n_imputed_channels,hi10_frac,centroid_mev,n_eff_bins,wasserstein_mev,total_variation,log_rms,hi10_frac_err,truth_hi10_frac,truth_n_eff_bins,truth_a4,truth_a3,truth_has_bump,pred_a4,a4_err,pred_a4_sigma,a4_within_1sig
synthetic-offprior,offprior_0061,CNN n50,50,50,False,0.06005359999835491,30.63529900909476,30.63529900909476,0,0.04207872675728012,19.164700558471576,5.823812619170834,0.9606998209942117,0.09367670500677928,1.1473116745692393,0.03078309107119328,0.01129563568608684,4.5354342497118,7.613799521596705,0.0,False,,,,
synthetic-offprior,offprior_0061,DNN spectrum n20,20,20,False,0.05051190000085626,36.72388001685278,36.72388001685278,0,0.0,,2.7777777777778025,0.9677171164955085,0.2605392777628489,2.7745724529337115,0.01129563568608684,0.01129563568608684,4.5354342497118,7.613799521596705,0.0,False,,,,
synthetic-offprior,offprior_0061,DNN classifier n50,50,50,False,0.1045899000018835,32.709339035861305,32.709339035861305,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,1.4903060912802963,0.7692340685454274,3.112998573982798,0.011294408886017659,0.01129563568608684,4.5354342497118,7.613799521596705,0.0,False,,,,
synthetic-offprior,offprior_0061,PFF ensemble,200,6,False,0.6898129999899538,31.21192802758332,31.21192802758332,0,0.022687733747153396,12.65130035232748,5.136837553736207,0.324352643268984,0.04568959118774035,0.3508682219354572,0.011392098061066556,0.01129563568608684,4.5354342497118,7.613799521596705,0.0,False,,,,
synthetic-offprior,offprior_0061,TSVD_NN,100,7,True,0.10659630000009201,30.222831355980553,30.222831355980553,0,0.014651312601633609,48.68191752169714,3.9565204405314667,0.9171709921554947,0.10947640283813363,2.460890522345948,0.0033556769155467688,0.01129563568608684,4.5354342497118,7.613799521596705,0.0,False,,,,
synthetic-offprior,offprior_0061,truth (reference),200,6,False,0.0,31.71316195797457,31.71316195797457,0,0.01129563568608684,12.267716474507392,4.5354342497118,0.0,0.0,0.0,0.0,0.01129563568608684,4.5354342497118,7.613799521596705,,False,,,,
synthetic-offprior,offprior_0062,CNN n50,50,50,False,0.15654219999851193,29.584674491682907,29.584674491682907,0,0.24055092160582223,29.67364038485935,8.803531665895715,6.674507838027103,0.400348142746256,1.6410954861162934,0.16500357444934452,0.40555449605516675,6.429708109827011,34.29252884213273,68.25816278877451,True,,,,
synthetic-offprior,offprior_0062,DNN spectrum n20,20,20,False,0.14953530000639148,56.76308201743009,56.76308201743009,0,3.082288376482821e-21,16.323476529113,2.777777798062573,13.39059588867327,0.4662519415169612,3.103484576735845,0.40555449605516675,0.40555449605516675,6.429708109827011,34.29252884213273,68.25816278877451,True,,,,
synthetic-offprior,offprior_0062,DNN classifier n50,50,50,False,0.16929869999876246,49.36490509863421,49.36490509863421,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,13.82957952304314,0.8543344851258443,3.3494721426595992,0.40555326925509755,0.40555449605516675,6.429708109827011,34.29252884213273,68.25816278877451,True,,,,
synthetic-offprior,offprior_0062,PFF ensemble,200,6,False,0.7399375999957556,29.199219640362827,29.199219640362827,0,0.6394444264935288,25.27287898700286,39.766025995225235,6.878881456166497,0.7101254895929178,1.9741730228556373,0.2338899304383621,0.40555449605516675,6.429708109827011,34.29252884213273,68.25816278877451,True,15.22412109375,19.068407748382732,3.406547784805298,False
synthetic-offprior,offprior_0062,TSVD_NN,100,7,True,0.02515079999284353,27.937508654403505,27.937508654403505,0,0.202675367375585,40.46030130412648,1.5455198476231697,9.797079896055426,0.6804802882205809,3.468419100762814,0.20287912867958174,0.40555449605516675,6.429708109827011,34.29252884213273,68.25816278877451,True,,,,
synthetic-offprior,offprior_0062,truth (reference),200,6,False,0.0,28.57267237265942,28.57267237265942,0,0.40555449605516675,34.216489802596925,6.429708109827011,0.0,0.0,0.0,0.0,0.40555449605516675,6.429708109827011,34.29252884213273,,True,,,,
synthetic-offprior,offprior_0063,CNN n50,50,50,False,0.15679740000632592,30.12365136764346,30.12365136764346,0,0.06273607378042037,17.659596013947343,7.077653079673617,0.8340421631785503,0.06322835758243062,1.0986501395822192,0.028372205230634565,0.034363868549785806,5.989473153646307,23.184802321573965,0.0,False,,,,
synthetic-offprior,offprior_0063,DNN spectrum n20,20,20,False,0.11102359999495093,40.71866688531862,40.71866688531862,0,0.0,,2.777777843365898,1.6947344359804748,0.36377323404076456,2.811852360037714,0.034363868549785806,0.034363868549785806,5.989473153646307,23.184802321573965,0.0,False,,,,
synthetic-offprior,offprior_0063,DNN classifier n50,50,50,False,0.11449070001253858,35.45668135418443,35.45668135418443,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,2.0669954229125445,0.7957328965235327,3.0646552784300396,0.03436264174971663,0.034363868549785806,5.989473153646307,23.184802321573965,0.0,False,,,,
synthetic-offprior,offprior_0063,PFF ensemble,200,6,False,0.784665600003791,30.910573049088995,30.910573049088995,0,0.06013140294837924,13.629469592501339,5.786038637295851,0.2577889848957753,0.04693218285822711,0.344297544132336,0.02576753439859343,0.034363868549785806,5.989473153646307,23.184802321573965,0.0,False,,,,
synthetic-offprior,offprior_0063,TSVD_NN,100,7,True,0.02890750000369735,28.982094566605266,28.982094566605266,0,0.0317826046815314,47.5,2.794363818243715,1.8388112403950247,0.4105163072443537,2.265085385409827,0.002581263868254406,0.034363868549785806,5.989473153646307,23.184802321573965,0.0,False,,,,
synthetic-offprior,offprior_0063,truth (reference),200,6,False,0.0,31.42206898465277,31.42206898465277,0,0.034363868549785806,12.994681084783851,5.989473153646307,0.0,0.0,0.0,0.0,0.034363868549785806,5.989473153646307,23.184802321573965,,False,,,,
synthetic-offprior,offprior_0064,CNN n50,50,50,False,0.14038389999768697,30.16660107111596,30.16660107111596,0,0.5130856298125737,21.3787961197252,27.085135257924307,5.160914293641654,0.46969321245568874,1.9271168828378022,0.2690750178575235,0.7821606476700972,14.48659766913858,16.57814453528594,94.9990084443137,True,,,,
synthetic-offprior,offprior_0064,DNN spectrum n20,20,20,False,0.1579139999957988,41.57370141957181,41.57370141957181,0,0.0,,2.777866174225068,10.09365763237697,0.9539377937040295,3.0832988839028284,0.7821606476700972,0.7821606476700972,14.48659766913858,16.57814453528594,94.9990084443137,True,,,,
synthetic-offprior,offprior_0064,DNN classifier n50,50,50,False,0.17714660000638105,48.05145421707786,48.05145421707786,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,12.073218200841245,0.9655623820092375,3.2261491062012233,0.782159420870028,0.7821606476700972,14.48659766913858,16.57814453528594,94.9990084443137,True,,,,
synthetic-offprior,offprior_0064,PFF ensemble,200,6,False,0.6882157999934861,31.444934820780883,31.444934820780883,0,0.3410097023533232,18.298708923113214,18.3024734605711,5.9553477754669295,0.5197119963855064,1.6505121847814166,0.441150945316774,0.7821606476700972,14.48659766913858,16.57814453528594,94.9990084443137,True,15.339204788208008,1.2389397470779322,3.453399896621704,True
synthetic-offprior,offprior_0064,TSVD_NN,100,7,True,0.01904389999981504,29.752457611297018,29.752457611297018,0,0.7550659662938097,19.520772598096748,6.451510817326202,4.454427200181114,0.48678208512653665,2.7585539310350597,0.027094681376287455,0.7821606476700972,14.48659766913858,16.57814453528594,94.9990084443137,True,,,,
synthetic-offprior,offprior_0064,truth (reference),200,6,False,0.0,30.736369890101273,30.736369890101273,0,0.7821606476700972,16.237934983958635,14.48659766913858,0.0,0.0,0.0,0.0,0.7821606476700972,14.48659766913858,16.57814453528594,,True,,,,
synthetic-offprior,offprior_0065,CNN n50,50,50,False,0.16284249999444,28.51774404226818,28.51774404226818,0,0.4287916411736196,39.865038527506876,12.528510975424814,14.858380121510042,0.7106814568321428,1.4638443015687572,0.4393735213426693,0.868165162516289,13.46885825150843,31.84766930522607,99.25927343905843,True,,,,
synthetic-offprior,offprior_0065,DNN spectrum n20,20,20,False,0.1449962000042433,58.267289546765966,58.267289546765966,0,0.0,,2.7777777777777772,26.59842185090056,0.8871977555428647,3.2533501088583656,0.868165162516289,0.868165162516289,13.46885825150843,31.84766930522607,99.25927343905843,True,,,,
synthetic-offprior,offprior_0065,DNN classifier n50,50,50,False,0.161713299996336,50.80166814016692,50.80166814016692,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,26.542053321360452,0.9736696391238947,3.377521044273235,0.8681639357162197,0.868165162516289,13.46885825150843,31.84766930522607,99.25927343905843,True,,,,
synthetic-offprior,offprior_0065,PFF ensemble,200,6,False,0.7289499000034994,29.061820309280236,29.061820309280236,0,0.7298362788782803,27.745225316587554,47.287326010236285,9.341770458499889,0.6555991152155046,1.839223643133225,0.13832888363800866,0.868165162516289,13.46885825150843,31.84766930522607,99.25927343905843,True,15.81135368347168,16.03631562175439,3.515413522720337,False
synthetic-offprior,offprior_0065,TSVD_NN,100,7,True,0.022249699992244132,28.33412489093504,28.33412489093504,0,0.43899380541435074,37.483176930484994,3.640287042810843,13.830850145305853,0.6897030641790123,2.7364324911223585,0.4291713571019382,0.868165162516289,13.46885825150843,31.84766930522607,99.25927343905843,True,,,,
synthetic-offprior,offprior_0065,truth (reference),200,6,False,0.0,28.524121469597784,28.524121469597784,0,0.868165162516289,31.903125550976636,13.46885825150843,0.0,0.0,0.0,0.0,0.868165162516289,13.46885825150843,31.84766930522607,,True,,,,
synthetic-offprior,offprior_0066,CNN n50,50,50,False,0.13693779999448452,31.056961637348163,31.056961637348163,0,0.27755879119402044,32.32195862672999,9.202639947795442,1.7791956567702971,0.17918348107283844,1.496508022639181,0.0060481483486415355,0.283606939542662,8.275143389074715,36.9546625628447,66.7888307084299,True,,,,
synthetic-offprior,offprior_0066,DNN spectrum n20,20,20,False,0.13973559999431018,54.0990164355394,54.0990164355394,0,0.0,,2.777777778924562,10.559774575413273,0.4748755396775576,3.09240398526024,0.283606939542662,0.283606939542662,8.275143389074715,36.9546625628447,66.7888307084299,True,,,,
synthetic-offprior,offprior_0066,DNN classifier n50,50,50,False,0.16531250000116415,47.16207687591892,47.16207687591892,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,10.86664329629206,0.8355941848570676,3.2714746552903904,0.2836057127425928,0.283606939542662,8.275143389074715,36.9546625628447,66.7888307084299,True,,,,
synthetic-offprior,offprior_0066,PFF ensemble,200,6,False,0.7378331999934744,32.683497642657464,32.683497642657464,0,0.4322138307046939,20.43845058105023,23.525339786563084,6.11892015512883,0.5379003184350711,1.7015863253076269,0.1486068911620319,0.283606939542662,8.275143389074715,36.9546625628447,66.7888307084299,True,15.503915786743164,21.45074677610154,3.4297475814819336,False
synthetic-offprior,offprior_0066,TSVD_NN,100,7,True,0.09246600000187755,30.494649425700437,30.494649425700437,0,0.1270528674890756,42.22377681472838,2.8285235422402217,6.571043233288145,0.4225064953219517,2.566557427239516,0.15655407205358637,0.283606939542662,8.275143389074715,36.9546625628447,66.7888307084299,True,,,,
synthetic-offprior,offprior_0066,truth (reference),200,6,False,0.0,30.923222599874247,30.923222599874247,0,0.283606939542662,36.179263954364274,8.275143389074715,0.0,0.0,0.0,0.0,0.283606939542662,8.275143389074715,36.9546625628447,,True,,,,
synthetic-offprior,offprior_0067,CNN n50,50,50,False,0.15641880000475794,30.087827027258538,30.087827027258538,0,0.5153880689400526,29.11265075526656,27.937092502071145,10.631262014225936,0.5232745560142211,1.8972501349939364,0.10870641577706108,0.6240944847171137,11.64104091705897,42.46618135765044,90.55040425400307,True,,,,
synthetic-offprior,offprior_0067,DNN spectrum n20,20,20,False,0.15233740000985563,46.37569663783116,46.37569663783116,0,6.092005482822003e-35,21.299999999999997,3.299466922641507,24.13753010860265,0.7976128395048367,2.9601360794548577,0.6240944847171137,0.6240944847171137,11.64104091705897,42.46618135765044,90.55040425400307,True,,,,
synthetic-offprior,offprior_0067,DNN classifier n50,50,50,False,0.11832130000402685,53.07407812732949,53.07407812732949,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,25.93560799920913,0.9178547786046009,3.2528684916416504,0.6240932579170445,0.6240944847171137,11.64104091705897,42.46618135765044,90.55040425400307,True,,,,
synthetic-offprior,offprior_0067,PFF ensemble,200,6,False,0.749079500004882,29.797478675737082,29.797478675737082,0,0.7585524224900293,28.6170096621775,48.951926544727264,8.681914880513563,0.6680347876450439,2.030422134243568,0.1344579377729156,0.6240944847171137,11.64104091705897,42.46618135765044,90.55040425400307,True,14.774576187133789,27.691605170516652,3.499232053756714,False
synthetic-offprior,offprior_0067,TSVD_NN,100,7,True,0.016813599999295548,29.230439014649054,29.230439014649054,0,0.6089613871956615,34.15947400128623,6.139469481173136,9.112904974067513,0.7914165847653702,3.0333564964793287,0.015133097521452199,0.6240944847171137,11.64104091705897,42.46618135765044,90.55040425400307,True,,,,
synthetic-offprior,offprior_0067,truth (reference),200,6,False,0.0,29.39880110218096,29.39880110218096,0,0.6240944847171137,42.080932442882144,11.64104091705897,0.0,0.0,0.0,0.0,0.6240944847171137,11.64104091705897,42.46618135765044,,True,,,,
synthetic-offprior,offprior_0068,CNN n50,50,50,False,0.17325760000676382,31.275028236979747,31.275028236979747,0,0.015508990266801534,17.98159373825287,4.3386016681647455,0.2500398240176019,0.025787964291630765,0.8968565383809629,0.008775047107604508,0.006733943159197026,4.082522487788841,27.092970151524295,0.0,False,,,,
synthetic-offprior,offprior_0068,DNN spectrum n20,20,20,False,0.1476202000048943,36.14976111936725,36.14976111936725,0,0.0,,2.7777777777777772,0.7412612432586155,0.22309037530866355,2.7588269086055965,0.006733943159197026,0.006733943159197026,4.082522487788841,27.092970151524295,0.0,False,,,,
synthetic-offprior,offprior_0068,DNN classifier n50,50,50,False,0.17428010000730865,32.82213125696335,32.82213125696335,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,1.3282438002794117,0.76133986586135,3.1383581579250546,0.006732716359127846,0.006733943159197026,4.082522487788841,27.092970151524295,0.0,False,,,,
synthetic-offprior,offprior_0068,PFF ensemble,200,6,False,0.8025084000109928,31.67954991313067,31.67954991313067,0,0.011583439039292903,12.167432791104858,4.316362893519969,0.13763721963752829,0.020726407611401182,0.18554645934030708,0.004849495880095877,0.006733943159197026,4.082522487788841,27.092970151524295,0.0,False,,,,
synthetic-offprior,offprior_0068,TSVD_NN,100,7,True,0.02381959999911487,30.558015161388358,30.558015161388358,0,0.01102180592803385,47.5,3.753417036948365,0.7624114783331905,0.21022513382177888,2.4123347704530924,0.004287862768836824,0.006733943159197026,4.082522487788841,27.092970151524295,0.0,False,,,,
synthetic-offprior,offprior_0068,truth (reference),200,6,False,0.0,31.990959839931207,31.990959839931207,0,0.006733943159197026,12.041261161700596,4.082522487788841,0.0,0.0,0.0,0.0,0.006733943159197026,4.082522487788841,27.092970151524295,,False,,,,
synthetic-offprior,offprior_0069,CNN n50,50,50,False,0.12882480000553187,32.48387152661071,32.48387152661071,0,0.036316356890160356,18.52431883579857,5.322780419104333,0.4133693488180388,0.027296613780088918,0.9680150917552055,0.017686116350169673,0.018630240539990683,5.087587636672478,30.171948166501753,0.0,False,,,,
synthetic-offprior,offprior_0069,DNN spectrum n20,20,20,False,0.13889069999277126,37.303151987780126,37.303151987780126,0,0.0,,3.619032767293943,0.8725592511709219,0.1789922122087341,2.531135367568014,0.018630240539990683,0.018630240539990683,5.087587636672478,30.171948166501753,0.0,False,,,,
synthetic-offprior,offprior_0069,DNN classifier n50,50,50,False,0.11981570000352804,36.61568944775887,36.61568944775887,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,1.7008402206644326,0.7793981993712557,3.115164301653176,0.018629013739921502,0.018630240539990683,5.087587636672478,30.171948166501753,0.0,False,,,,
synthetic-offprior,offprior_0069,PFF ensemble,200,6,False,0.6993779999902472,32.64700901868154,32.64700901868154,0,0.051422387586734376,13.0834047538759,6.043657038278209,0.58379060313111,0.06280992421196013,0.414238995809036,0.03279214704674369,0.018630240539990683,5.087587636672478,30.171948166501753,0.0,False,,,,
synthetic-offprior,offprior_0069,TSVD_NN,100,7,True,0.020197599995299242,31.819995695451247,31.819995695451247,0,0.014434921616501863,47.5,3.2463748363505065,1.5096275293125885,0.40261654646094003,2.104582823676054,0.00419531892348882,0.018630240539990683,5.087587636672478,30.171948166501753,0.0,False,,,,
synthetic-offprior,offprior_0069,truth (reference),200,6,False,0.0,33.66895829617041,33.66895829617041,0,0.018630240539990683,12.54378901100792,5.087587636672478,0.0,0.0,0.0,0.0,0.018630240539990683,5.087587636672478,30.171948166501753,,False,,,,
synthetic-offprior,offprior_0070,CNN n50,50,50,False,0.1418024000013247,29.624761750842215,29.624761750842215,0,0.02078775055475699,18.293355851919898,4.908657191105287,0.5089716554312931,0.07298912404666189,0.8481705155505918,0.009720788462123393,0.030508539016880384,5.789117575006183,5.353056076358764,0.0,False,,,,
synthetic-offprior,offprior_0070,DNN spectrum n20,20,20,False,0.15573779999976978,35.110120770141485,35.110120770141485,0,0.0,,2.7777777778953854,1.594557618920771,0.35101567549449775,2.8003111952579993,0.030508539016880384,0.030508539016880384,5.789117575006183,5.353056076358764,0.0,False,,,,
synthetic-offprior,offprior_0070,DNN classifier n50,50,50,False,0.11598489999596495,31.407683735585955,31.407683735585955,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,1.9837075718888713,0.7921924041589821,3.0614292249824313,0.030507312216811203,0.030508539016880384,5.789117575006183,5.353056076358764,0.0,False,,,,
synthetic-offprior,offprior_0070,PFF ensemble,200,6,False,0.7198222000006353,29.916774502714215,29.916774502714215,0,0.01688425924749782,12.442386506028885,4.850985375845328,0.45745542257569627,0.06587441611412141,0.4746544024091091,0.013624279769382564,0.030508539016880384,5.789117575006183,5.353056076358764,0.0,False,,,,
synthetic-offprior,offprior_0070,TSVD_NN,100,7,True,0.02052029999322258,29.682350924797912,29.682350924797912,0,0.008536139263355957,34.208240569177526,4.882779963284122,0.7289575048464085,0.11845552536726582,2.4773214690526237,0.021972399753524427,0.030508539016880384,5.789117575006183,5.353056076358764,0.0,False,,,,
synthetic-offprior,offprior_0070,truth (reference),200,6,False,0.0,29.671124821359328,29.671124821359328,0,0.030508539016880384,12.894524286984485,5.789117575006183,0.0,0.0,0.0,0.0,0.030508539016880384,5.789117575006183,5.353056076358764,,False,,,,
synthetic-offprior,offprior_0071,CNN n50,50,50,False,0.13997659999586176,33.042618045462575,33.042618045462575,0,0.08428645220905795,17.949697266174947,7.430921355953477,1.215562867477211,0.10746413721221462,1.1333361454760416,0.06920174961609407,0.15348820182515202,9.393061375176663,12.831501696115438,6.959757361444091,True,,,,
synthetic-offprior,offprior_0071,DNN spectrum n20,20,20,False,0.1298534999950789,33.665972716334565,33.665972716334565,0,0.9999999999999998,13.700400122050874,2.7786328709976975,9.135910219524332,0.9380198422637288,2.9376424117860607,0.8465117981748478,0.15348820182515202,9.393061375176663,12.831501696115438,6.959757361444091,True,,,,
synthetic-offprior,offprior_0071,DNN classifier n50,50,50,False,0.15879949998634402,40.33039465841624,40.33039465841624,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,3.7273618625426916,0.8435935590905576,3.1352229551582536,0.15348697502508285,0.15348820182515202,9.393061375176663,12.831501696115438,6.959757361444091,True,,,,
synthetic-offprior,offprior_0071,PFF ensemble,200,6,False,0.7666750000062166,34.00087086094984,34.00087086094984,0,0.08319471014132544,13.35417709704111,7.377297594028207,1.0377319615623106,0.09255025598562418,0.2889334191427663,0.07029349168382658,0.15348820182515202,9.393061375176663,12.831501696115438,6.959757361444091,True,12.9873628616333,0.15586116551786233,3.4432337284088135,True
synthetic-offprior,offprior_0071,TSVD_NN,100,7,True,0.02401899998949375,31.705617015643316,31.705617015643316,0,0.04036274599505014,47.49998307325833,5.309538462314711,2.6855451071160408,0.3502021827460802,2.5913224610285828,0.11312545583010189,0.15348820182515202,9.393061375176663,12.831501696115438,6.959757361444091,True,,,,
synthetic-offprior,offprior_0071,truth (reference),200,6,False,0.0,33.23313750583046,33.23313750583046,0,0.15348820182515202,13.722610896669137,9.393061375176663,0.0,0.0,0.0,0.0,0.15348820182515202,9.393061375176663,12.831501696115438,,True,,,,
synthetic-offprior,offprior_0072,CNN n50,50,50,False,0.14359310000145342,29.70969366550172,29.70969366550172,0,0.29304879049566096,24.10899750016163,14.922258365764263,1.9443004494746816,0.13969822806342627,0.6198238067156417,0.04925155334804243,0.3423003438437034,17.13727611715173,34.17662494290161,55.95813818390822,True,,,,
synthetic-offprior,offprior_0072,DNN spectrum n20,20,20,False,0.16183890000684187,52.01691265773773,52.01691265773773,0,0.0,,2.7777777777844292,9.854161065659712,0.68390786230749,3.6473919234855674,0.3423003438437034,0.3423003438437034,17.13727611715173,34.17662494290161,55.95813818390822,True,,,,
synthetic-offprior,offprior_0072,DNN classifier n50,50,50,False,0.15633349999552593,45.14427040120447,45.14427040120447,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,9.904876110297417,0.8970488365825751,3.78218819103349,0.3422991170436342,0.3423003438437034,17.13727611715173,34.17662494290161,55.95813818390822,True,,,,
synthetic-offprior,offprior_0072,PFF ensemble,200,6,False,0.8742169000033755,30.430145449815914,30.430145449815914,0,0.37839411697214487,19.195020694709694,20.325951776399474,2.580793482323961,0.20914423107812397,0.5868267201267499,0.036093773128441475,0.3423003438437034,17.13727611715173,34.17662494290161,55.95813818390822,True,15.608838081359863,18.567786861541748,3.4028947353363037,False
synthetic-offprior,offprior_0072,TSVD_NN,100,7,True,0.06518740000319667,28.81537411930312,28.81537411930312,0,0.16334325295317076,35.483877229275166,2.119131975375008,5.454371228734334,0.6879004304940552,3.453730652442245,0.17895709089053263,0.3423003438437034,17.13727611715173,34.17662494290161,55.95813818390822,True,,,,
synthetic-offprior,offprior_0072,truth (reference),200,6,False,0.0,29.40417898485731,29.40417898485731,0,0.3423003438437034,25.446587896927763,17.13727611715173,0.0,0.0,0.0,0.0,0.3423003438437034,17.13727611715173,34.17662494290161,,True,,,,
synthetic-offprior,offprior_0073,CNN n50,50,50,False,0.15801870000723284,27.49126105062534,27.49126105062534,0,0.6346199824920211,23.578029299903275,35.44667479683403,8.361364937553152,0.41273374169260435,1.5861420911711663,0.38588431257079225,0.24873566992122884,11.806098055898888,26.850712219636122,67.44134318885781,True,,,,
synthetic-offprior,offprior_0073,DNN spectrum n20,20,20,False,0.1718271999998251,53.14807987754518,53.14807987754518,0,0.0,,2.7777777801520345,6.83537623710689,0.5781311229988754,3.2727775784310196,0.24873566992122884,0.24873566992122884,11.806098055898888,26.850712219636122,67.44134318885781,True,,,,
synthetic-offprior,offprior_0073,DNN classifier n50,50,50,False,0.11795660000643693,45.56150679420773,45.56150679420773,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,6.987172986047723,0.862565715764922,3.429305754449758,0.24873444312115967,0.24873566992122884,11.806098055898888,26.850712219636122,67.44134318885781,True,,,,
synthetic-offprior,offprior_0073,PFF ensemble,200,6,False,0.6982626999961212,28.14399952756838,28.14399952756838,0,0.4464449921440906,20.74250990000515,24.42357641338506,3.725131912596881,0.3293667070509412,1.4213723343632088,0.19770932222286178,0.24873566992122884,11.806098055898888,26.850712219636122,67.44134318885781,True,15.860662460327148,10.990049759308974,3.41829514503479,False
synthetic-offprior,offprior_0073,TSVD_NN,100,7,True,0.01624140000785701,27.405525806993026,27.405525806993026,0,0.5636041937729716,26.457757840585447,6.123754480156288,8.787264611185584,0.7684729739592658,3.13298416933542,0.3148685238517427,0.24873566992122884,11.806098055898888,26.850712219636122,67.44134318885781,True,,,,
synthetic-offprior,offprior_0073,truth (reference),200,6,False,0.0,28.664692504971132,28.664692504971132,0,0.24873566992122884,23.0223682451052,11.806098055898888,0.0,0.0,0.0,0.0,0.24873566992122884,11.806098055898888,26.850712219636122,,True,,,,
synthetic-offprior,offprior_0074,CNN n50,50,50,False,0.14938139999867417,33.16001780272844,33.16001780272844,0,0.5244505230555496,24.129644343517377,28.172625934835935,0.8100456955855561,0.1180251362698622,0.12724799156273692,0.01305188496464793,0.5375024080201976,31.117636147004642,31.996305533874008,56.55333907204128,True,,,,
synthetic-offprior,offprior_0074,DNN spectrum n20,20,20,False,0.11922740000591148,61.928388790999364,61.928388790999364,0,0.0,,2.7777777777777772,13.509493824749594,0.8264704521755898,3.998268338658158,0.5375024080201976,0.5375024080201976,31.117636147004642,31.996305533874008,56.55333907204128,True,,,,
synthetic-offprior,offprior_0074,DNN classifier n50,50,50,False,0.11516719999781344,54.081403079919326,54.081403079919326,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,13.433857711433316,0.9424294077234401,4.108035299076481,0.5375011812201284,0.5375024080201976,31.117636147004642,31.996305533874008,56.55333907204128,True,,,,
synthetic-offprior,offprior_0074,PFF ensemble,200,6,False,0.7048320000030799,33.08943668562176,33.08943668562176,0,0.5793848498246069,23.75803062150041,34.41227694988728,1.0693092037365195,0.0944464700860056,0.1707968203855654,0.041882441804409365,0.5375024080201976,31.117636147004642,31.996305533874008,56.55333907204128,True,15.752949714660645,16.243355819213363,3.407597780227661,False
synthetic-offprior,offprior_0074,TSVD_NN,100,7,True,0.016638399989460595,32.34576555826497,32.34576555826497,0,0.8130979496206298,25.83406770217917,7.579693772217899,7.686106562229543,0.7845253037949655,3.724379148342426,0.2755955416004322,0.5375024080201976,31.117636147004642,31.996305533874008,56.55333907204128,True,,,,
synthetic-offprior,offprior_0074,truth (reference),200,6,False,0.0,33.22592138826058,33.22592138826058,0,0.5375024080201976,23.735848470788916,31.117636147004642,0.0,0.0,0.0,0.0,0.5375024080201976,31.117636147004642,31.996305533874008,,True,,,,
synthetic-offprior,offprior_0075,CNN n50,50,50,False,0.1369284999964293,29.252674260588716,29.252674260588716,0,0.3781376098950051,29.227405625515225,13.356577099645596,2.499150842792898,0.3033220020213946,1.3542557574348688,0.04878389289925,0.3293537169957551,6.802707782686099,29.50917042982557,6.393932159343725,True,,,,
synthetic-offprior,offprior_0075,DNN spectrum n20,20,20,False,0.1417014000035124,57.89539793497616,57.89539793497616,0,0.0,,2.7777782584278796,9.544898541901127,0.43181306084299254,3.217702950267871,0.3293537169957551,0.3293537169957551,6.802707782686099,29.50917042982557,6.393932159343725,True,,,,
synthetic-offprior,offprior_0075,DNN classifier n50,50,50,False,0.16357889999926556,50.131950287481615,50.131950287481615,0,1.2268000691806037e-06,24.499999999969372,1.000002471671028,9.97339567335392,0.8349542289499532,3.4001575406572684,0.3293524901956859,0.3293537169957551,6.802707782686099,29.50917042982557,6.393932159343725,True,,,,
synthetic-offprior,offprior_0075,PFF ensemble,200,6,False,0.7661627000052249,28.996991077771135,28.996991077771135,0,0.6992796830803772,26.858941775126418,44.97588187531706,9.381455095976976,0.6169403465818111,1.642374604511554,0.36992596608462214,0.3293537169957551,6.802707782686099,29.50917042982557,6.393932159343725,True,15.224675178527832,14.284495251297738,3.4118213653564453,False
synthetic-offprior,offprior_0075,TSVD_NN,100,7,True,0.04689549999602605,28.758563338131907,28.758563338131907,0,0.6566452653887331,31.314675504736925,12.522817953330527,10.739500511460646,0.6076118040129195,2.5364117741752015,0.327291548392978,0.3293537169957551,6.802707782686099,29.50917042982557,6.393932159343725,True,,,,
synthetic-offprior,offprior_0075,truth (reference),200,6,False,0.0,29.365021477403978,29.365021477403978,0,0.3293537169957551,29.601241903816298,6.802707782686099,0.0,0.0,0.0,0.0,0.3293537169957551,6.802707782686099,29.50917042982557,,True,,,,
synthetic-offprior,offprior_0076,CNN n50,50,50,False,0.1572977999894647,34.240726643167264,34.240726643167264,0,0.012774933839517258,19.400329872878764,4.035348723215878,0.5681113854831046,0.10938331108635255,0.7178239645735167,0.006338462555020059,0.019113396394537317,5.119651604438233,41.19437715334713,0.0,False,,,,
